Source,Target
PL11358,NFL23
CG8,PL11364
PL11364,NFL30
CG17,PL11365
PL11365,NFL29
CG190,PL11391
PL11391,NFL30
CG49,PL11447
PL11447,NFL29
CG417,PL11479
PL11479,NFL27
CG5,PL11483
PL11483,NFL12
CG400,PL11491
PL11491,NFL10
CG70,PL11493
PL11493,NFL31
CG0,PL11503
PL11503,NFL29
CG389,PL11537
PL11537,NFL28
CG76,PL11542
PL11542,NFL7
CG99,PL11551
PL11551,NFL5
CG47,PL11577
PL11577,NFL31
CG153,PL11605
PL11605,NFL19
CG111,PL11624
PL11624,NFL26
